OTUID,kingdom,phylum,class,order,family,genus,species,ASV
94ad44ff98681bf6693b763254071e62,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible_genus_04,unknown_Fibrobacteraceae_possible_genus_04,8914
6d258aefba89c5ae3b4296232eb3794a,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible_genus_04,unknown_Fibrobacteraceae_possible_genus_04,8915
882c754fa7ba7fc4d13a44f2dfcf3bb3,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible_genus_04,unknown_Fibrobacteraceae_possible_genus_04,8916
e30fa2acd3637ac1f4bef805bfa4fd30,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible_genus_04,unknown_Fibrobacteraceae_possible_genus_04,8917
3abcbf15b632b4473a5beca6f4509600,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible_genus_04,unknown_Fibrobacteraceae_possible_genus_04,8918
cbf517ebcc17749afd3290d3eac6639b,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible_genus_04,unknown_Fibrobacteraceae_possible_genus_04,8919
9001dd37029072744222c329f3cf0af7,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible_genus_04,unknown_Fibrobacteraceae_possible_genus_04,8920
926b7387739d126549378567c9e05e6b,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible_genus_04,unknown_Fibrobacteraceae_possible_genus_04,8921
bf32268e454239667c96bd0da806808c,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible_genus_04,unknown_Fibrobacteraceae_possible_genus_04,8922
33e3685d640d51e42631598b5268b661,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible_genus_04,unknown_Fibrobacteraceae_possible_genus_04,8923
2318fec78ee7da18636d64bfb161df72,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible_genus_04,unknown_Fibrobacteraceae_possible_genus_04,8924
19a5164ddae12f14a841c9f8ad129dbf,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible_genus_04,unknown_Fibrobacteraceae_possible_genus_04,8925
9767590e177ee44d7472192dbbd883f2,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible_genus_04,unknown_Fibrobacteraceae_possible_genus_04,8926
38f39ec298a0113d350abced08c64abb,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible_genus_04,unknown_Fibrobacteraceae_possible_genus_04,8927
7f3bd2732d38f6c4d4e58c86facbdcf6,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible_genus_04,unknown_Fibrobacteraceae_possible_genus_04,8928
ad124864e18113459bb9d3629b420908,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible_genus_04,unknown_Fibrobacteraceae_possible_genus_04,8929
23ed208d56b17243333198f290d2714f,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible_genus_04,unknown_Fibrobacteraceae_possible_genus_04,8930
0fead79ae98edc300b1286f6e18a3f69,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible_genus_04,unknown_Fibrobacteraceae_possible_genus_04,8931
26b6307ecc62d2bf2da15f57f768b2a6,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible_genus_04,unknown_Fibrobacteraceae_possible_genus_04,8932
2c27aaeca26737d1221b36b7b20ed11c,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible_genus_04,unknown_Fibrobacteraceae_possible_genus_04,8933
6436d85ee2c985a9359e7b444a97f085,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible_genus_04,unknown_Fibrobacteraceae_possible_genus_04,8934
46b29eeba795f59147bc9b7ff8e2ec7d,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible_genus_04,unknown_Fibrobacteraceae_possible_genus_04,8935
1c015724bae9c866ba64df29de929c20,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible_genus_04,unknown_Fibrobacteraceae_possible_genus_04,8936
77fcb45f589c83fdc44652bf75f36a43,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible_genus_04,unknown_Fibrobacteraceae_possible_genus_04,8937
5914bffb26d7a4add847cb2ba77c69d5,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible_genus_04,unknown_Fibrobacteraceae_possible_genus_04,8938
f9de9498ed5e63380fdf73ac2d89b8c7,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible_genus_04,unknown_Fibrobacteraceae_possible_genus_04,8939
47302daceb07fbe0e68cf44fe6ca2d2b,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible_genus_04,unknown_Fibrobacteraceae_possible_genus_04,8940
e452e53c89beb605964da5e5c5ca2e9b,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible_genus_04,unknown_Fibrobacteraceae_possible_genus_04,8941
b548b79f82c7158c5e064603733ce8ce,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible_genus_04,unknown_Fibrobacteraceae_possible_genus_04,8942
4fb2a95231481e655aa0a99a1995c934,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible_genus_04,unknown_Fibrobacteraceae_possible_genus_04,8943
102b76664a34ed3cdb36d28cd0b6f014,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8944
92f834848a926149f3b1e856ea39f8a7,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8945
306182b3914b01685eb8612d6b735acd,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8946
bfbfdf39d5967411698bf484f4eb4ca7,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8947
9ba14cd8a4e65105c6963a690b3788e2,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8948
e303e99e4bb149db212d1d59a1cde0a3,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8949
721cac3ebd123c2fe4c1a603854399bb,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8950
0feac31dd9f02e7a5355476e77637da1,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8951
ea2ae0a7249781c8c3c4b748064a4a57,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8952
5511706588046b17b788a199bdfb7d7a,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8953
ce7d0262294298918a5015f80269a707,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8954
e87289e5688bdbdeb64cd452eb4a568d,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8955
5502a563a77099aa26d6a4658b12cf15,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8956
c69634f425148d67c1c097ea7bdbbcda,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8957
2b64cf61c34f759fdbd6561c5ebb6438,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8958
21b377d5909a69c42d84ecfc9dbb6542,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8959
b34ac49e3d5050b1678623f8263fd2ca,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8960
e5fd020379177e002737d4910ec88897,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8961
8cecf3ddf065a052cd1d41ba2dc6fbb5,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8962
2bdda9afb25f85ef6ed5dbf878270084,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8963
cc8a35f3e5d0bd94f06b8074c26991b2,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8964
e6f522b4303f84247cacb74a8af21c2f,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8965
7fbdb2bdd05a10a89fdb6441d740e902,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8966
a6129104c156e3bc2f8ace33d60662a9,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8967
62c48b8a6784c5fb55dd791522052ec1,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8968
94f5a3c2c046e8b6039f60a7d454bcef,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8969
44a69d2bc51a578fdc539c1d0b1da2a6,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8970
65bc00cb0a617dda92693f12be563bad,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8971
2cd0562f4ff73d70300fe3b7dfca6853,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8972
2d11bf289cd4e7f8e8b8d55d0913dd40,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8973
5455ff860b848e9796064843c81bd13f,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8974
560244294b85dc1e4cb6cf2403cebf7d,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8975
2281558fea36611a296ab690ff041831,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8976
c90a40330baf303544ea5c3a9dd6948e,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8977
6f6aa97b4f22e31c2dc21f68b8935b74,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8978
63f89c4ec61d24afa902a1e3fd424e2d,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8979
a3afee4be6416b40cc7c46eaef99706d,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8980
eba24c50a9663c160143955cf0d064f5,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8981
b072419d0b08b5d5a1d26d22748dff8b,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8982
c5e6be1c50c8fc2e5eeb3bbde75b7c95,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8983
c1883483c5b12110e63b6798c3511d8c,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unknown_Fibrobacteraceae,unknown_Fibrobacteraceae,8984
5e1c33ebe4d82a8bf03b2a3831e80637,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacterales,Fibrobacterales_BBMC-4,unknown_Fibrobacterales_BBMC-4,8985
4128bf4140515cdeb5fb032374849e3c,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacterales,Fibrobacterales_BBMC-4,unknown_Fibrobacterales_BBMC-4,8986
36ca3ee31862f492922783ff1db36053,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacterales,Fibrobacterales_BBMC-4,unknown_Fibrobacterales_BBMC-4,8987
a02c5860610accd1cf7dfd032c269811,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacterales,Fibrobacterales_BBMC-4,unknown_Fibrobacterales_BBMC-4,8988
a2f722bb286760074ad2eb6485050cd5,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,unknown_Fibrobacterales,unknown_Fibrobacterales,unknown_Fibrobacterales,8989
cebde1ed5aa38e3cefdebf68ba9f7026,Bacteria,Firestonebacteria,Firestonebacteria,Firestonebacteria,Firestonebacteria,Firestonebacteria,Candidatus_Firestonebacteria,8990
3aae1430a2d54c5871426b7d39f894b5,Bacteria,Firestonebacteria,Firestonebacteria,Firestonebacteria,Firestonebacteria,Firestonebacteria,unknown_Firestonebacteria,8991
2695716d007ff8184a521c46c47d14d5,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,Acholeplasma_axanthum,8992
bcd6901fea04a5bf969080b4c4d80a73,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,Acholeplasma_axanthum,8993
90e18fd0074fd73a4ed8cd0200b1f522,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,Acholeplasma_axanthum,8994
954a01d9a277aeb92dc4f47fbc13123e,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,Acholeplasma_axanthum,8995
f53ef544f4b1e5042ed563140d0cbe8d,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,Acholeplasma_axanthum,8996
62049984fcee77eeae4c46c5f9c6b343,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,Acholeplasma_brassicae,8997
dcde5ed28591e5c5087ee59d7e14f80f,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,Acholeplasma_brassicae,8998
94dc913e61ba9e8a570d64db395ec133,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,Acholeplasma_laidlawii,8999
ffb3a4f1a0784136aefe12453cf04945,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,Acholeplasma_laidlawii,9000
8c7e8d4de4cae9ea09859b07ae1292de,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,Acholeplasma_laidlawii,9001
f8b0d4e6d4c09abd65e2a40b5159531b,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,unknown_Acholeplasma,9002
2c58cc45562210a8efbfae05545b4a79,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,unknown_Acholeplasma,9003
409203ce11b5fd6dcfef617ed230002a,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,unknown_Acholeplasma,9004
0e96f8bcc70327fb0c4d5685128eb2c5,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,unknown_Acholeplasma,9005
fcfd1b612013a8e9045a5d9d8250a7aa,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,unknown_Acholeplasma,9006
dc3f0b160693a719a40d565bc1ca9ff6,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,unknown_Acholeplasma,9007
f317340f9aa3a9f3f16f2b9915266b42,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,unknown_Acholeplasma,9008
8238d5072bcc1547a1e8e663a7492825,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Anaeroplasma,unknown_Acholeplasma,9009
c31bc3321207219c714d5f4348c0c988,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Anaeroplasma,unknown_Acholeplasma,9010
926486a46c558d723fa85d537247b350,Bacteria,Firmicutes,Bacilli,Alicyclobacillales,Alicyclobacillaceae,Alicyclobacillus,Alicyclobacillus_contaminans,9011
c45ae4dc03d9dbd9c6fb245d00e69824,Bacteria,Firmicutes,Bacilli,Alicyclobacillales,Alicyclobacillaceae,Alicyclobacillus,unknown_Alicyclobacillus,9012
1c763798842d490670e8466e7f6f0fef,Bacteria,Firmicutes,Bacilli,Alicyclobacillales,Alicyclobacillaceae,Tumebacillus,unknown_Tumebacillus,9013
3f5929df21ef2228c5912e019d723f2e,Bacteria,Firmicutes,Bacilli,Aneurinibacillales,Aneurinibacillaceae,Aneurinibacillus,unknown_Anaerobacillus,9014
eb455586482b9d77f7ea905431e2f3b4,Bacteria,Firmicutes,Bacilli,Aneurinibacillales,Aneurinibacillaceae,Aneurinibacillus,unknown_Anaerobacillus,9015
f2512570a4381be336ad9fb4a810f53c,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anaerobacillus,unknown_Anaerobacillus,9016
2f42e2d88bfed3592b5b917c366c2c9d,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,unknown_Anoxybacillus,9017
a09c81a8950a08b525cc31cdfdea2490,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,unknown_Anoxybacillus,9018
f337836d42c3ccec48c8f9964f791e35,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,unknown_Anoxybacillus,9019
b296c2d0d23a4798691a9797f6cee2ab,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,unknown_Anoxybacillus,9020
4c1b3af1d8afd640e82d73cb4dab93b5,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,unknown_Anoxybacillus,9021
de1393b91b0be2113754ebdc70e0157e,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,unknown_Anoxybacillus,9022
deb7b8809fdde42a093e5cddb77f064e,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,unknown_Anoxybacillus,9023
1ca5cf8a115cdd79ed2b717b0015d6d9,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus_infernus,9024
24c52ac96c66a8cd01b1118d9eeecdbf,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus_psychrosaccharolyticus,9025
cef33aaf542039a724fdaf28e2c7be7b,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus_psychrosaccharolyticus,9026
afeb8510be85f4e088ca65d916324cdb,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,unknown_Bacillus,9027
3e77fe176c062ec71fe5e2f382e67064,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,unknown_Bacillus,9028
c019a51994916855d9532feb027eeac0,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,unknown_Bacillus,9029
96fad876c2568c095de7f051fd3d788b,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,unknown_Bacillus,9030
0bda318e26c6e0e25b285696aa0f3dd7,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,unknown_Bacillus,9031
d7d9f1b646de702670db4a7eddb7c2d0,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,unknown_Bacillus,9032
ae8e0c5a312113a1c6dfd930eb44fb00,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,unknown_Bacillus,9033
3fa294cf3be2ae7422087d26f5e4b1e3,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,unknown_Bacillus,9034
f8ed0bc4b4b2cb1acebc773573f9aeaa,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,unknown_Bacillus,9035
2a348bb06398f62ec9d1a28c7b6127e0,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,unknown_Bacillus,9036
2a82e5e8c1e9d6e998e7d35e7317b27e,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,unknown_Bacillus,9037
abb2682b02fe4d61cc04cc6641192cd7,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,unknown_Bacillus,9038
db6692964514fce906a4560685eedfba,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,unknown_Bacillus,9039
e9896122107783ab4d08d9bb8c488bd9,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,unknown_Bacillus,9040
a8867ebcbf0585be9c26b53fb4af5ac3,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,unknown_Bacillus,9041
776f5f5486a54be07f6375b739c65156,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,unknown_Bacillus,9042
79aa51301695d126bafb266487f020f1,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,unknown_Bacillus,9043
2a2eb6d03bd978005207020bea329e08,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,unknown_Bacillus,9044
80f9a4c6d26f6b8bff5b284225150dcd,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,unknown_Bacillus,9045
041722e71ca418b830ab8b50e97696e1,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Oceanobacillus,unknown_Oceanobacillus,9046
7c371695801d0b93aac52f7e5094f550,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Oceanobacillus,unknown_Oceanobacillus,9047
905c941eb36583af76e99de4867705a9,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,unknown_Bacillaceae,unknown_Bacillaceae,9048
8603c6faddd980b7281a74955c907bac,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,unknown_Bacillaceae,unknown_Bacillaceae,9049
57b12ba953d32d1838c623fe6ed249b9,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,unknown_Bacillaceae,unknown_Bacillaceae,9050
10cd929280b6d33610411e16f51a3a3a,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,unknown_Bacillaceae,unknown_Bacillaceae,9051
c942861cbe8265c7eb3dc04f2a0907c4,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Ureibacillus,unknown_Ureibacillus,9052
5e302d61f93bb740202022cde7c65012,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Vulcanibacillus,unknown_Vulcanibacillus,9053
a40a392341c2905c809109967125e187,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Caryophanon,unknown_Caryophanon,9054
6ab0b250b5140c0be822bce1ce2cf624,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Caryophanon,unknown_Caryophanon,9055
c22adfa994ffbd2301c5bbccb503adf9,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Caryophanon,unknown_Caryophanon,9056
8db5ef4a40d451947a93924016e60bc0,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Caryophanon,unknown_Caryophanon,9057
fc9466cb8c30b4609fd87f802620974e,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Lysinibacillus,unknown_Lysinibacillus,9058
940f233661e5f49e5108e3d3bd3bb28b,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Lysinibacillus,unknown_Lysinibacillus,9059
5f61432235eb9a67b59daff4fee1eaf7,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Lysinibacillus,unknown_Lysinibacillus,9060
70e2367c7acb1b3309407d99f8512e1d,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Paenisporosarcina,unknown_Paenisporosarcina,9061
56f27f1c7fd0ce8323c87a252b22bd52,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planococcus,unknown_Planococcus,9062
174a5aef21a196031e8164442fe4b890,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Psychrobacillus,unknown_Psychrobacillus,9063
306c15286a18feb84ce6e6736aa4d7c0,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Psychrobacillus,unknown_Psychrobacillus,9064
ae0b7a12d8703785186b029f67c50a54,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Psychrobacillus,unknown_Psychrobacillus,9065
a64c3193a9c88543f167d225bc816747,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Psychrobacillus,unknown_Psychrobacillus,9066
f983374ce9435f933f410b1100366041,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Psychrobacillus,unknown_Psychrobacillus,9067
c20bcd8f9c3a5c7f8945ad87bfe1e782,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Psychrobacillus,unknown_Psychrobacillus,9068
